Doi,Year,Name,Abbreviation,Sintering temperature,Sintering time,Category,Cycle,Capacity,Retention,Current: mAg-1,Current: C,Voltage lower limit,Voltage upper limit,Elements
10.1016/j.jallcom.2021.162483,2022,P2-Na0.67Zr0.05Mn0.47Fe0.19Ni0.28O2,,900.0,12.0,Cycling performance,1.0,290.2,,16.0,0.05513439007580979,0.01,3.0,"{'Na': '0.67', 'Zr': '0.05', 'Mn': '0.47', 'Fe': '0.19', 'Ni': '0.28', 'O': '2'}"
10.1039/d2ta02451a,2022,O3-NaLi0.1Ti0.2Fe0.2Co0.2Ni0.2Sn0.1O2,NFCNTSL,900.0,12.0,Rate performance,,90.4,,5.0,0.05530973451327433,0.5,4.1,"{'Na': '1', 'Li': '0.1', 'Ti': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'Sn': '0.1', 'O': '2'}"
10.1016/j.apsusc.2019.143814,2019,Na0.67Mn0.5Fe0.5O2,MF,900.0,12.0,Rate performance,,179.0,,10.0,0.055865921787709494,1.5,4.2,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.cej.2022.139876,2023,Na1.2Mn0.8O1.5F0.5,,700.0,12.0,Rate performance,,178.0,,10.0,0.056179775280898875,,,"{'Na': '1.2', 'Mn': '0.8', 'O': '1.5', 'F': '0.5'}"
10.1016/j.jechem.2021.01.038,2021,NaTi0.3Mn0.25Co0.05Ni0.4O1.92F0.08,NMTC-F0.08,900.0,10.0,Rate performance,,177.0,,10.0,0.05649717514124294,2.0,4.4,"{'Na': '1', 'Ti': '0.3', 'Mn': '0.25', 'Co': '0.05', 'Ni': '0.4', 'O': '1.92', 'F': '0.08'}"
10.1016/j.electacta.2018.04.216,2018,Na0.7Mn0.75Fe0.15Ni0.1O2,FN,900.0,12.0,Rate performance,,177.0,,10.0,0.05649717514124294,1.5,4.2,"{'Na': '0.7', 'Mn': '0.75', 'Fe': '0.15', 'Ni': '0.1', 'O': '2'}"
10.1016/j.scib.2018.02.012,2018,O3-Na0.8Ti0.6Ni0.4O2,NNT,900.0,15.0,Rate performance,,88.0,,5.0,0.056818181818181816,2.0,4.0,"{'Na': '0.8', 'Ti': '0.6', 'Ni': '0.4', 'O': '2'}"
10.1016/j.jpowsour.2017.08.012,2017,Na0.67Mn0.89B0.11O2,,,,Rate performance,,175.0,,10.0,0.05714285714285714,,,"{'Na': '0.67', 'Mn': '0.89', 'B': '0.11', 'O': '2'}"
10.1039/d1ta10329f,2021,O3-Na0.67Mn0.95Ni0.05O2,,,,Cycling performance,50.0,222.0,,13.0,0.05855855855855856,1.5,4.3,"{'Na': '0.67', 'Mn': '0.95', 'Ni': '0.05', 'O': '2'}"
10.1016/j.electacta.2021.139421,2021,Na0.67Mn0.72Zn0.28O2,,750.0,12.0,Cycling performance,1.0,170.0,,10.0,0.058823529411764705,2.0,4.2,"{'Na': '0.67', 'Mn': '0.72', 'Zn': '0.28', 'O': '2'}"
10.1039/d1ta10329f,2021,Na0.66Li0.18Mn0.71Co0.08Ni0.21O2,,,,Cycling performance,50.0,168.0,,10.0,0.05952380952380952,1.5,4.5,"{'Na': '0.66', 'Li': '0.18', 'Mn': '0.71', 'Co': '0.08', 'Ni': '0.21', 'O': '2'}"
10.1016/j.jallcom.2019.152402,2020,Na0.8Li0.33Ti0.1Mn0.57O2,,750.0,15.0,Rate performance,,167.0,,10.0,0.059880239520958084,1.5,4.3,"{'Na': '0.8', 'Li': '0.33', 'Ti': '0.1', 'Mn': '0.57', 'O': '2'}"
10.1016/j.jpowsour.2020.228557,2020,Na0.67Mn0.33Fe0.33Ni0.33O2,,900.0,15.0,Cycling performance,1.0,166.0,,10.0,0.060240963855421686,1.5,4.5,"{'Na': '0.67', 'Mn': '0.33', 'Fe': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1016/j.jechem.2021.01.038,2021,NaTi0.3Mn0.25Co0.05Ni0.4O1.92F0.08,NMTC-F0.08,900.0,10.0,Rate performance,,166.0,,10.0,0.060240963855421686,2.0,4.4,"{'Na': '1', 'Ti': '0.3', 'Mn': '0.25', 'Co': '0.05', 'Ni': '0.4', 'O': '1.92', 'F': '0.08'}"
10.1039/c5ta06371j,2015,Na0.67MnO2,,900.0,1.0,Rate performance,,165.7,,10.0,0.06035003017501509,2.0,4.2,"{'Na': '0.67', 'Mn': '1', 'O': '2'}"
10.1016/j.electacta.2018.04.216,2018,Na0.7Mn0.75Fe0.25O2,MF,900.0,12.0,Rate performance,,165.0,,10.0,0.06060606060606061,1.5,4.2,"{'Na': '0.7', 'Mn': '0.75', 'Fe': '0.25', 'O': '2'}"
10.1039/d1ta10329f,2021,O3-Na0.67Mn0.95Ni0.05O2,,,,Cycling performance,50.0,210.0,,13.0,0.06190476190476191,1.5,4.3,"{'Na': '0.67', 'Mn': '0.95', 'Ni': '0.05', 'O': '2'}"
10.1016/j.cej.2022.138883,2023,Na0.67Mg0.22Mn0.55Fe0.23O2,,900.0,10.0,Cycling performance,1.0,161.0,,10.0,0.062111801242236024,1.5,4.4,"{'Na': '0.67', 'Mg': '0.22', 'Mn': '0.55', 'Fe': '0.23', 'O': '2'}"
10.1016/j.electacta.2023.141915,2023,P2-K0.06Na0.61MnO2,NKMO,1200.0,10.0,Rate performance,,158.2,,10.0,0.06321112515802782,2.2,3.2,"{'K': '0.06', 'Na': '0.61', 'Mn': '1', 'O': '2'}"
10.1016/j.jpowsour.2019.227086,2019,Na0.67Mn0.72Zn0.28O2,,670.0,10.0,Rate performance,,158.0,,10.0,0.06329113924050633,,,"{'Na': '0.67', 'Mn': '0.72', 'Zn': '0.28', 'O': '2'}"
10.1039/d1ta10329f,2021,Na0.75Mn0.8Fe0.1Cu0.1O2,,,,Rate performance,,193.0,,12.25,0.06347150259067358,1.5,4.5,"{'Na': '0.75', 'Mn': '0.8', 'Fe': '0.1', 'Cu': '0.1', 'O': '2'}"
10.1016/j.jpowsour.2019.227086,2019,Na0.67Mn0.72Zn0.28O2,,670.0,10.0,Rate performance,,157.0,,10.0,0.06369426751592357,,,"{'Na': '0.67', 'Mn': '0.72', 'Zn': '0.28', 'O': '2'}"
10.1039/c4cc09760b,2014,NaMn0.5Ni0.5O2,,,,Cycling performance,50.0,125.0,,8.0,0.064,2.2,3.8,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'O': '2'}"
10.1016/j.scib.2022.12.022,2023,Na0.67Mg0.1Mn0.8Zn0.1O2,NMZMO,800.0,12.0,Rate performance,,233.0,,15.0,0.06437768240343347,,,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.8', 'Zn': '0.1', 'O': '2'}"
10.1016/j.cej.2020.127824,2021,NaTi0.2Cr0.05Mn0.3Ni0.45O2,,950.0,12.0,Rate performance,,185.7,,12.0,0.06462035541195477,2.0,4.2,"{'Na': '1', 'Ti': '0.2', 'Cr': '0.05', 'Mn': '0.3', 'Ni': '0.45', 'O': '2'}"
10.1016/j.cej.2020.127824,2021,O3-NaTi0.2Cr0.05Mn0.3Ni0.45O2.0,NMTCr,950.0,12.0,Rate performance,,185.7,,12.0,0.06462035541195477,2.0,4.4,"{'Na': '1', 'Ti': '0.2', 'Cr': '0.05', 'Mn': '0.3', 'Ni': '0.45', 'O': '2'}"
10.1016/j.jallcom.2021.162483,2022,P2-Na0.67Zr0.05Mn0.47Fe0.19Ni0.28O2,,900.0,12.0,Rate performance,,370.0,,24.0,0.06486486486486487,0.01,3.0,"{'Na': '0.67', 'Zr': '0.05', 'Mn': '0.47', 'Fe': '0.19', 'Ni': '0.28', 'O': '2'}"
10.1039/c6ta10818k,2016,NaCr0.33Mn0.33Fe0.33O2,NCFM,900.0,12.0,Cycling performance,15.0,127.0,,8.33,0.06559055118110237,1.5,4.2,"{'Na': '1', 'Cr': '0.33', 'Mn': '0.33', 'Fe': '0.33', 'O': '2'}"
10.1016/j.scib.2023.01.010,2023,P2-Na0.67Mn0.67Ni0.33O2,,950.0,15.0,Cycling performance,1.0,256.4,,17.0,0.06630265210608426,2.0,4.25,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.jechem.2021.01.038,2021,NaTi0.3Mn0.25Co0.05Ni0.4O2,NMTC,900.0,10.0,Rate performance,,149.0,,10.0,0.06711409395973154,2.0,4.4,"{'Na': '1', 'Ti': '0.3', 'Mn': '0.25', 'Co': '0.05', 'Ni': '0.4', 'O': '2'}"
10.1016/j.jallcom.2021.162483,2022,P2-Na0.67Mn0.5Fe0.2Ni0.3O2,,900.0,12.0,Cycling performance,1.0,235.3,,16.0,0.06799830004249893,1.5,4.3,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.2', 'Ni': '0.3', 'O': '2'}"
10.1016/j.jallcom.2021.162483,2022,Na0.67Zr0.05Mn0.47Fe0.19Ni0.28O2,,900.0,12.0,Rate performance,,235.3,,16.0,0.06799830004249893,3.0,4.3,"{'Na': '0.67', 'Zr': '0.05', 'Mn': '0.47', 'Fe': '0.19', 'Ni': '0.28', 'O': '2'}"
10.1016/j.ensm.2019.11.024,2020,Na0.67MnO2,,,,Cycling performance,1.0,176.0,,12.0,0.06818181818181818,2.0,4.4,"{'Na': '0.67', 'Mn': '1', 'O': '2'}"
10.1016/j.matchar.2021.111078,2021,Na0.66Mn0.56Ni0.33Al0.11O2,,950.0,2.0,Rate performance,,175.0,,12.0,0.06857142857142857,1.5,4.5,"{'Na': '0.66', 'Mn': '0.56', 'Ni': '0.33', 'Al': '0.11', 'O': '2'}"
10.1016/j.ensm.2022.02.043,2022,O3-NaMn0.5Ni0.5O2,NNMO,800.0,24.0,Rate performance,,144.4,,10.0,0.06925207756232686,1.5,3.9,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'O': '2'}"
10.1039/c9ta01366k,2019,P2-Na0.67Ti0.1Mn0.8Fe0.1O2,,,,Cycling performance,350.0,107.0,,7.5,0.07009345794392523,1.5,4.2,"{'Na': '0.67', 'Ti': '0.1', 'Mn': '0.8', 'Fe': '0.1', 'O': '2'}"
10.1016/j.electacta.2020.135761,2020,Na0.67Mn0.75Ni0.25O2,NNMO,1000.0,12.0,Cycling performance,1.0,183.6,,13.0,0.07080610021786493,1.5,4.3,"{'Na': '0.67', 'Mn': '0.75', 'Ni': '0.25', 'O': '2'}"
10.1039/d0cc03701j,2020,P3-Na0.9Mn0.5Ni0.5O2,,,,Rate performance,,141.0,,10.0,0.07092198581560284,,,"{'Na': '0.9', 'Mn': '0.5', 'Ni': '0.5', 'O': '2'}"
10.1039/d0ta04847j,2020,O3-Na0.98Ca0.01Mn0.5Ni0.5O2,,800.0,24.0,Rate performance,,209.0,,15.0,0.07177033492822966,2.0,4.3,"{'Na': '0.98', 'Ca': '0.01', 'Mn': '0.5', 'Ni': '0.5', 'O': '2'}"
10.1016/j.elecom.2013.11.015,2014,NaFe0.33Co0.33Ni0.33O2,,800.0,14.0,Rate performance,,165.0,,11.85,0.07181818181818182,2.0,4.2,"{'Na': '1', 'Fe': '0.33', 'Co': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1016/j.elecom.2013.11.015,2014,O3-NaFe0.33Co0.33Ni0.33O2,,800.0,14.0,Rate performance,,165.0,,11.85,0.07181818181818182,2.0,4.2,"{'Na': '1', 'Fe': '0.33', 'Co': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1016/j.ceramint.2016.04.141,2016,NaMn0.3Co0.2Ni0.5O2,,1000.0,12.0,Rate performance,,164.8,,11.85,0.07190533980582524,2.0,4.25,"{'Na': '1', 'Mn': '0.3', 'Co': '0.2', 'Ni': '0.5', 'O': '2'}"
10.1039/c9ta02966d,2019,P2-Na0.7CoO2,NCO-10,400.0,2.0,Cycling performance,1.0,137.7,,10.0,0.07262164124909223,0.6,3.5,"{'Na': '0.7', 'Co': '1', 'O': '2'}"
10.1039/c9ta02966d,2019,P2-Na0.7CoO2,NCO-10,400.0,2.0,Rate performance,,137.7,,10.0,0.07262164124909223,,,"{'Na': '0.7', 'Co': '1', 'O': '2'}"
10.1016/j.electacta.2016.08.029,2016,Na0.67Mn0.75Ni0.25O2,NNMO,1000.0,12.0,Cycling performance,1.0,175.3,,13.0,0.07415858528237307,1.5,4.3,"{'Na': '0.67', 'Mn': '0.75', 'Ni': '0.25', 'O': '2'}"
10.1039/d1ta10329f,2021,NaMg0.02Mn0.48Fe0.3Ni0.2O2,,,,Cycling performance,1.0,160.0,,12.0,0.075,1.5,4.2,"{'Na': '1', 'Mg': '0.02', 'Mn': '0.48', 'Fe': '0.3', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jallcom.2021.162483,2022,P2-Na0.67Zr0.05Mn0.47Fe0.19Ni0.28O2,,900.0,12.0,Cycling performance,2.0,211.8,,16.0,0.07554296506137866,0.01,3.0,"{'Na': '0.67', 'Zr': '0.05', 'Mn': '0.47', 'Fe': '0.19', 'Ni': '0.28', 'O': '2'}"
10.1016/j.electacta.2017.12.177,2018,Na0.67Mn0.67Ni0.33O2,,800.0,12.0,Rate performance,,45.0,,3.4,0.07555555555555556,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.cej.2022.134944,2022,Na0.67Mg0.28Mn0.72O2,,,,Cycling performance,1.0,263.0,,20.0,0.07604562737642585,1.5,4.5,"{'Na': '0.67', 'Mg': '0.28', 'Mn': '0.72', 'O': '2'}"
10.1016/j.electacta.2021.139421,2021,Na0.67Mn0.72Zn0.28O2,,750.0,12.0,Cycling performance,100.0,131.2,,10.0,0.07621951219512196,2.0,4.2,"{'Na': '0.67', 'Mn': '0.72', 'Zn': '0.28', 'O': '2'}"
10.1016/j.ensm.2019.11.024,2020,Na0.67Mn0.9Zn0.1O2,,,,Cycling performance,1.0,156.0,,12.0,0.07692307692307693,2.0,4.4,"{'Na': '0.67', 'Mn': '0.9', 'Zn': '0.1', 'O': '2'}"
10.1039/d1ta10329f,2021,α-NaMnO2,,,,Cycling performance,100.0,130.0,,10.0,0.07692307692307693,2.0,4.2,"{'Na': '1', 'Mn': '1', 'O': '2'}"
10.1016/j.jallcom.2021.162483,2022,Na0.67Zr0.05Mn0.47Fe0.19Ni0.28O2,,900.0,12.0,Rate performance,,207.7,,16.0,0.07703418391911411,3.0,4.3,"{'Na': '0.67', 'Zr': '0.05', 'Mn': '0.47', 'Fe': '0.19', 'Ni': '0.28', 'O': '2'}"
10.1039/c9ta02966d,2019,P2-Na0.7CoO2,NCO-10,400.0,2.0,Cycling performance,1000.0,129.4,,10.0,0.07727975270479134,0.6,3.5,"{'Na': '0.7', 'Co': '1', 'O': '2'}"
10.1039/c5ta02450a,2015,Na0.67Mn0.65Co0.15Ni0.2O2,,900.0,12.0,Cycling performance,1.0,155.0,,12.0,0.07741935483870968,1.5,4.2,"{'Na': '0.67', 'Mn': '0.65', 'Co': '0.15', 'Ni': '0.2', 'O': '2'}"
10.1039/c5ta02450a,2015,Na0.7MnO2,,900.0,12.0,Rate performance,,155.0,,12.0,0.07741935483870968,1.5,4.2,"{'Na': '0.7', 'Mn': '1', 'O': '2'}"
10.1039/c5ta02450a,2015,P2-Na0.67Mn0.65Co0.15Ni0.2O2,,900.0,12.0,Rate performance,,155.0,,12.0,0.07741935483870968,1.5,4.2,"{'Na': '0.67', 'Mn': '0.65', 'Co': '0.15', 'Ni': '0.2', 'O': '2'}"
10.1039/c7qi00778g,2017,Na0.67Cr0.1Mn0.65Co0.25O2,,900.0,5.0,Rate performance,,128.1,,10.0,0.078064012490242,2.0,4.2,"{'Na': '0.67', 'Cr': '0.1', 'Mn': '0.65', 'Co': '0.25', 'O': '2'}"
10.1016/j.electacta.2020.135761,2020,Na0.67Mn0.75Ni0.25O2,NNMO,1000.0,12.0,Cycling performance,130.0,166.3,,13.0,0.07817197835237522,1.5,4.3,"{'Na': '0.67', 'Mn': '0.75', 'Ni': '0.25', 'O': '2'}"
10.1016/j.ensm.2021.04.007,2021,P2-Na0.66Li0.22Mn0.78Sn0.01O2,NLMSO,,,Cycling performance,1.0,127.8,,10.0,0.0782472613458529,,,"{'Na': '0.66', 'Li': '0.22', 'Mn': '0.78', 'Sn': '0.01', 'O': '2'}"
10.1039/c9ta02966d,2019,P2-Na0.7CoO2,NCO-10,400.0,2.0,Rate performance,,125.1,,10.0,0.07993605115907275,,,"{'Na': '0.7', 'Co': '1', 'O': '2'}"
10.1016/j.ceramint.2013.08.013,2014,Na0.71CoO2,,800.0,8.0,Cycling performance,90.0,,90.0,,0.08,2.0,3.5,"{'Na': '0.71', 'Co': '1', 'O': '2'}"
10.1016/j.ceramint.2013.08.013,2014,Na0.71CoO2,,800.0,8.0,Cycling performance,90.0,63.4,,,0.08,2.0,3.5,"{'Na': '0.71', 'Co': '1', 'O': '2'}"
10.1016/j.ceramint.2013.08.013,2014,Na0.71CoO2,,800.0,8.0,Cycling performance,1.0,70.4,,,0.08,2.0,3.5,"{'Na': '0.71', 'Co': '1', 'O': '2'}"
10.1016/j.ceramint.2013.08.013,2014,Na0.71CoO2,,800.0,8.0,Rate performance,,70.9,,,0.08,2.0,3.5,"{'Na': '0.71', 'Co': '1', 'O': '2'}"
10.1039/c6ta07392a,2016,NaMn0.1Co0.1Ni0.8O2,Na-NCM,750.0,24.0,Rate performance,,187.1,,15.0,0.08017103153393908,1.5,4.1,"{'Na': '1', 'Mn': '0.1', 'Co': '0.1', 'Ni': '0.8', 'O': '2'}"
10.1039/c8ta06551a,2018,NaMn0.5Ni0.5O2,NM55,,,Cycling performance,1.0,187.0,,15.0,0.08021390374331551,2.0,4.2,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'O': '2'}"
10.1016/j.compositesb.2021.108729,2021,Na0.66Li0.22Ti0.78O2,NLTO,900.0,10.0,Rate performance,,132.0,,10.6,0.0803030303030303,0.01,2.5,"{'Na': '0.66', 'Li': '0.22', 'Ti': '0.78', 'O': '2'}"
10.1016/j.jmst.2023.04.002,2023,P2-Na0.67Li0.1Mn0.63Co0.09Ni0.18O2,NLMNC,,,Rate performance,,123.5,,10.0,0.08097165991902834,,,"{'Na': '0.67', 'Li': '0.1', 'Mn': '0.63', 'Co': '0.09', 'Ni': '0.18', 'O': '2'}"
10.1016/j.jmst.2023.04.002,2023,P2-Na0.67Li0.1Mn0.63Co0.09Ni0.18O2,NLMNC,,,Rate performance,,123.5,,10.0,0.08097165991902834,2.1,4.3,"{'Na': '0.67', 'Li': '0.1', 'Mn': '0.63', 'Co': '0.09', 'Ni': '0.18', 'O': '2'}"
10.1039/d1ta10329f,2021,NaLi0.05Mg0.05Mn0.5Ni0.3Cu0.1O2,,,,Cycling performance,1.0,172.0,,14.0,0.08139534883720931,1.5,4.5,"{'Na': '1', 'Li': '0.05', 'Mg': '0.05', 'Mn': '0.5', 'Ni': '0.3', 'Cu': '0.1', 'O': '2'}"
10.1016/j.electacta.2023.141859,2023,O3-NaMn0.33Fe0.33Ni0.33O2,NFM,900.0,12.0,Cycling performance,1.0,159.6,,13.0,0.08145363408521304,1.5,4.2,"{'Na': '1', 'Mn': '0.33', 'Fe': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1016/j.electacta.2016.08.029,2016,Na0.67Mn0.75Ni0.25O2,NNMO,1000.0,12.0,Cycling performance,30.0,159.5,,13.0,0.08150470219435736,1.5,4.3,"{'Na': '0.67', 'Mn': '0.75', 'Ni': '0.25', 'O': '2'}"
10.1016/j.cej.2023.141515,2023,P2-Na0.66Mn0.67Ni0.26Zn0.07O2,MC-NNZM,950.0,15.0,Rate performance,,122.1,,10.0,0.0819000819000819,2.0,4.4,"{'Na': '0.66', 'Mn': '0.67', 'Ni': '0.26', 'Zn': '0.07', 'O': '2'}"
10.1016/j.ensm.2020.04.012,2020,P2-Na0.67Mn0.67Ni0.33O2,NaNM,900.0,15.0,Cycling performance,10.0,207.0,,17.0,0.0821256038647343,1.5,4.4,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1039/c6ta10818k,2016,NaCr0.33Mn0.33Fe0.33O2,NCFM,900.0,12.0,Cycling performance,35.0,100.0,,8.33,0.0833,1.5,4.2,"{'Na': '1', 'Cr': '0.33', 'Mn': '0.33', 'Fe': '0.33', 'O': '2'}"
10.1016/j.jallcom.2019.03.257,2019,P2-Na0.67Mn0.5Co0.33Cu0.17O2,MCC,900.0,15.0,Rate performance,,118.2,,10.0,0.08460236886632826,1.6,4.3,"{'Na': '0.67', 'Mn': '0.5', 'Co': '0.33', 'Cu': '0.17', 'O': '2'}"
10.1039/c5ta10520j,2015,NaTi0.33Fe0.33Ni0.33O2,,900.0,12.0,Rate performance,,117.0,,10.0,0.08547008547008547,1.5,4.0,"{'Na': '1', 'Ti': '0.33', 'Fe': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1039/c7qi00778g,2017,Na0.67Cr0.1Mn0.65Co0.25O2,,900.0,5.0,Rate performance,,116.7,,10.0,0.0856898029134533,2.0,4.2,"{'Na': '0.67', 'Cr': '0.1', 'Mn': '0.65', 'Co': '0.25', 'O': '2'}"
10.1039/c8ta06551a,2018,NaMn0.5Ni0.5O2,NM55,,,Cycling performance,1.0,175.0,,15.0,0.08571428571428572,1.0,4.1,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'O': '2'}"
10.1016/j.jallcom.2019.04.271,2019,NaMn0.4Fe0.35Ni0.2Zn0.05O2,,900.0,12.0,Rate performance,,140.0,,12.0,0.08571428571428572,1.5,4.2,"{'Na': '1', 'Mn': '0.4', 'Fe': '0.35', 'Ni': '0.2', 'Zn': '0.05', 'O': '2'}"
10.1016/j.electacta.2021.138561,2021,NaMn0.4Fe0.2Ni0.4O2,,900.0,12.0,Rate performance,,161.5,,14.0,0.08668730650154799,2.0,4.0,"{'Na': '1', 'Mn': '0.4', 'Fe': '0.2', 'Ni': '0.4', 'O': '2'}"
10.1039/c5ra21235a,2015,NaTi0.5Ni0.5O2,,900.0,12.0,Cycling performance,1.0,230.0,,20.0,0.08695652173913043,,,"{'Na': '1', 'Ti': '0.5', 'Ni': '0.5', 'O': '2'}"
10.1016/j.ensm.2022.06.035,2022,NaTi0.2Mn0.2Fe0.2Ni0.3Cu0.1O2,NCNFMT,1250.0,5.0,Cycling performance,1.0,149.4,,13.0,0.08701472556894244,2.0,3.9,"{'Na': '1', 'Ti': '0.2', 'Mn': '0.2', 'Fe': '0.2', 'Ni': '0.3', 'Cu': '0.1', 'O': '2'}"
10.1016/j.electacta.2021.138561,2021,NaTi0.05Mn0.38Fe0.19Ni0.38O2,,900.0,12.0,Rate performance,,160.7,,14.0,0.08711885500933417,,,"{'Na': '1', 'Ti': '0.05', 'Mn': '0.38', 'Fe': '0.19', 'Ni': '0.38', 'O': '2'}"
10.1016/j.electacta.2021.138561,2021,NaTi0.05Mn0.38Fe0.19Ni0.38O2,,900.0,12.0,Rate performance,,160.7,,14.0,0.08711885500933417,2.0,4.0,"{'Na': '1', 'Ti': '0.05', 'Mn': '0.38', 'Fe': '0.19', 'Ni': '0.38', 'O': '2'}"
10.1016/j.carbon.2019.11.011,2020,Na0.8Mn0.66Ni0.22Zn0.06O2,,900.0,15.0,Cycling performance,1.0,136.7,,12.0,0.08778346744696416,,,"{'Na': '0.8', 'Mn': '0.66', 'Ni': '0.22', 'Zn': '0.06', 'O': '2'}"
10.1016/j.jallcom.2019.151808,2019,Na0.6Mn0.75Zn0.2O2,,800.0,12.0,Cycling performance,1.0,193.0,,17.0,0.08808290155440414,1.5,4.4,"{'Na': '0.6', 'Mn': '0.75', 'Zn': '0.2', 'O': '2'}"
10.1016/j.cogsc.2019.01.006,2019,P2-Na0.67Mn0.67Fe0.33O2,,,,Cycling performance,1.0,227.0,,20.0,0.0881057268722467,2.0,4.3,"{'Na': '0.67', 'Mn': '0.67', 'Fe': '0.33', 'O': '2'}"
10.1016/j.cej.2021.133456,2022,NaLa0.0Ti0.1Mn0.4Ni0.4Cu0.1O2,NMCT-La0.001,900.0,12.0,Cycling performance,1.0,170.1,,15.0,0.08818342151675486,2.0,4.4,"{'Na': '1', 'La': '0', 'Ti': '0.1', 'Mn': '0.4', 'Ni': '0.4', 'Cu': '0.1', 'O': '2'}"
10.1016/j.ensm.2022.02.043,2022,P2-Na0.67MnO2,NMO,800.0,24.0,Rate performance,,141.4,,12.5,0.0884016973125884,,,"{'Na': '0.67', 'Mn': '1', 'O': '2'}"
10.1039/d2ta02451a,2022,O3-NaLi0.1Ti0.2Fe0.2Co0.2Ni0.2Sn0.1O2,NFCNTSL,900.0,12.0,Cycling performance,1.0,113.1,,10.0,0.08841732979664015,2.0,4.1,"{'Na': '1', 'Li': '0.1', 'Ti': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'Sn': '0.1', 'O': '2'}"
10.1039/d2ta02451a,2022,O3-NaLi0.1Ti0.2Fe0.2Co0.2Ni0.2Sn0.1O2,NFCNTSL,900.0,12.0,Rate performance,,112.7,,10.0,0.08873114463176575,2.0,4.1,"{'Na': '1', 'Li': '0.1', 'Ti': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'Sn': '0.1', 'O': '2'}"
10.1039/d1ta10329f,2021,NaTi0.3Mn0.2Ni0.5O2,,,,Cycling performance,1.0,135.0,,12.0,0.08888888888888889,2.0,4.0,"{'Na': '1', 'Ti': '0.3', 'Mn': '0.2', 'Ni': '0.5', 'O': '2'}"
10.1016/j.jpowsour.2019.227554,2020,Na0.67Mn0.66Ni0.33Sn0.01O2,,800.0,12.0,Cycling performance,5.0,224.0,,20.0,0.08928571428571429,1.5,4.5,"{'Na': '0.67', 'Mn': '0.66', 'Ni': '0.33', 'Sn': '0.01', 'O': '2'}"
10.1016/j.electacta.2016.11.050,2016,Na0.74CoO2,,800.0,15.0,Rate performance,,131.0,,11.75,0.08969465648854962,2.0,4.5,"{'Na': '0.74', 'Co': '1', 'O': '2'}"
10.1039/c8ta06551a,2018,NaMn0.5Ni0.5O2,NM55,,,Cycling performance,1.0,167.0,,15.0,0.08982035928143713,2.0,4.2,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'O': '2'}"
10.1016/j.cej.2022.134944,2022,Na0.67Mg0.28Mn0.72O2,,,,Cycling performance,100.0,222.0,,20.0,0.09009009009009009,1.5,4.5,"{'Na': '0.67', 'Mg': '0.28', 'Mn': '0.72', 'O': '2'}"
10.1016/j.ceramint.2018.09.022,2018,Na0.6Li0.9Mn0.67Co0.17Ni0.17O2,,850.0,12.0,Cycling performance,1.0,222.0,,20.0,0.09009009009009009,2.0,4.8,"{'Na': '0.6', 'Li': '0.9', 'Mn': '0.67', 'Co': '0.17', 'Ni': '0.17', 'O': '2'}"
10.1039/d2ta02451a,2022,O3-NaLi0.1Ti0.2Fe0.2Co0.2Ni0.2Sn0.1O2,NFCNTSL,900.0,12.0,Rate performance,,111.0,,10.0,0.09009009009009009,2.0,4.1,"{'Na': '1', 'Li': '0.1', 'Ti': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'Sn': '0.1', 'O': '2'}"
10.1016/j.jallcom.2020.154960,2020,P2-Na0.67Mn0.75Co0.25O2,,,,Cycling performance,1.0,191.7,,17.4,0.09076682316118935,1.8,4.0,"{'Na': '0.67', 'Mn': '0.75', 'Co': '0.25', 'O': '2'}"
10.1016/j.jpowsour.2014.12.083,2015,Na0.66Mn0.67Ni0.26Zn0.07O2,,900.0,15.0,Cycling performance,1.0,132.0,,12.0,0.09090909090909091,3.0,4.0,"{'Na': '0.66', 'Mn': '0.67', 'Ni': '0.26', 'Zn': '0.07', 'O': '2'}"
